10/12/2017,2
11/12/2017,16
12/12/2017,11
13/12/2017,9
14/12/2017,11
15/12/2017,11
16/12/2017,6
17/12/2017,4
18/12/2017,2
19/12/2017,1
20/12/2017,3
21/12/2017,5
22/12/2017,3
23/12/2017,3
24/12/2017,2
25/12/2017,8
26/12/2017,10
27/12/2017,10
28/12/2017,6
29/12/2017,5
30/12/2017,6
31/12/2017,8
01/01/2018,9
02/01/2018,9
03/01/2018,5
04/01/2018,6
05/01/2018,10
06/01/2018,11
07/01/2018,7
08/01/2018,10
09/01/2018,10
10/01/2018,8
11/01/2018,9
12/01/2018,10
13/01/2018,9
14/01/2018,7
15/01/2018,6
16/01/2018,11
17/01/2018,11
18/01/2018,5
19/01/2018,10
20/01/2018,8
21/01/2018,11
22/01/2018,6
23/01/2018,8
24/01/2018,7
25/01/2018,8
26/01/2018,9
27/01/2018,10
28/01/2018,8
29/01/2018,10
30/01/2018,10
31/01/2018,10
01/02/2018,11
02/02/2018,9
03/02/2018,5
04/02/2018,3
05/02/2018,6
06/02/2018,7
07/02/2018,6
08/02/2018,7
09/02/2018,5
10/02/2018,5
11/02/2018,7
12/02/2018,6
13/02/2018,5
14/02/2018,4
15/02/2018,4
16/02/2018,5
17/02/2018,8
18/02/2018,8
19/02/2018,6
20/02/2018,6
21/02/2018,6
22/02/2018,6
23/02/2018,7
24/02/2018,10
25/02/2018,3
26/02/2018,1
27/02/2018,2
28/02/2018,0
01/03/2018,1
02/03/2018,5
03/03/2018,7
04/03/2018,8
05/03/2018,8
06/03/2018,10
07/03/2018,11
08/03/2018,10
09/03/2018,11
10/03/2018,10
11/03/2018,12
12/03/2018,12
13/03/2018,12
14/03/2018,12
15/03/2018,10
16/03/2018,13
17/03/2018,11
18/03/2018,9
19/03/2018,7
20/03/2018,7
21/03/2018,6
22/03/2018,7
23/03/2018,8
24/03/2018,8
25/03/2018,9
26/03/2018,11
27/03/2018,11
28/03/2018,12
29/03/2018,15
30/03/2018,16
31/03/2018,12
01/04/2018,11
02/04/2018,13
03/04/2018,13
04/04/2018,12
05/04/2018,14
06/04/2018,15
07/04/2018,16
08/04/2018,17
09/04/2018,13
10/04/2018,13
11/04/2018,13
12/04/2018,14
13/04/2018,13
14/04/2018,16
15/04/2018,18
16/04/2018,17
17/04/2018,18
18/04/2018,19
19/04/2018,20
20/04/2018,22
21/04/2018,21
22/04/2018,20
23/04/2018,18
24/04/2018,18
25/04/2018,19
26/04/2018,19
27/04/2018,20
28/04/2018,21
29/04/2018,20
30/04/2018,17
01/05/2018,14
02/05/2018,17
03/05/2018,19
04/05/2018,20
05/05/2018,20
06/05/2018,19
07/05/2018,19
08/05/2018,19
09/05/2018,18
10/05/2018,18
11/05/2018,19
12/05/2018,19
13/05/2018,18
14/05/2018,13
15/05/2018,13
16/05/2018,15
17/05/2018,16
18/05/2018,18
19/05/2018,20
20/05/2018,20
21/05/2018,19
22/05/2018,18
23/05/2018,19
24/05/2018,20
25/05/2018,22
26/05/2018,24
27/05/2018,24
28/05/2018,24
29/05/2018,24
30/05/2018,23
31/05/2018,22
01/06/2018,21
02/06/2018,21
03/06/2018,23
04/06/2018,22
05/06/2018,21
06/06/2018,22
07/06/2018,23
08/06/2018,21
09/06/2018,22
10/06/2018,22
11/06/2018,24
12/06/2018,23
13/06/2018,20
14/06/2018,21
15/06/2018,23
16/06/2018,24
17/06/2018,24
18/06/2018,24
19/06/2018,25
20/06/2018,26
21/06/2018,25
22/06/2018,23
23/06/2018,23
24/06/2018,22
25/06/2018,21
26/06/2018,22
27/06/2018,23
28/06/2018,22
29/06/2018,24
30/06/2018,26
01/07/2018,26
02/07/2018,26
03/07/2018,26
04/07/2018,26
05/07/2018,27
06/07/2018,25
07/07/2018,24
08/07/2018,26
09/07/2018,27
10/07/2018,26
11/07/2018,27
12/07/2018,25
13/07/2018,26
14/07/2018,27
15/07/2018,27
16/07/2018,25
17/07/2018,25
18/07/2018,27
19/07/2018,26
20/07/2018,26
21/07/2018,26
22/07/2018,26
23/07/2018,25
24/07/2018,24
25/07/2018,27
26/07/2018,25
27/07/2018,27
28/07/2018,26
29/07/2018,28
30/07/2018,29
31/07/2018,30
01/08/2018,30
02/08/2018,27
03/08/2018,29
04/08/2018,30
05/08/2018,30
06/08/2018,30
07/08/2018,27
08/08/2018,26
09/08/2018,27
10/08/2018,28
11/08/2018,27
12/08/2018,27
13/08/2018,24
14/08/2018,23
15/08/2018,25
16/08/2018,26
17/08/2018,25
18/08/2018,26
19/08/2018,27
20/08/2018,27
21/08/2018,28
22/08/2018,24
23/08/2018,24
24/08/2018,25
25/08/2018,24
26/08/2018,20
27/08/2018,21
28/08/2018,23
29/08/2018,24
30/08/2018,25
31/08/2018,23
01/09/2018,21
02/09/2018,21
03/09/2018,20
04/09/2018,21
05/09/2018,23
06/09/2018,23
07/09/2018,23
08/09/2018,24
09/09/2018,24
10/09/2018,24
11/09/2018,25
12/09/2018,24
13/09/2018,23
14/09/2018,23
15/09/2018,24
16/09/2018,25
17/09/2018,23
18/09/2018,23
19/09/2018,24
20/09/2018,25
21/09/2018,25
22/09/2018,24
23/09/2018,24
24/09/2018,23
25/09/2018,19
26/09/2018,16
27/09/2018,18
28/09/2018,20
29/09/2018,22
30/09/2018,20
01/10/2018,16
02/10/2018,16
03/10/2018,18
04/10/2018,22
05/10/2018,20
06/10/2018,17
07/10/2018,19
08/10/2018,19
09/10/2018,20
10/10/2018,20
11/10/2018,19
12/10/2018,20
13/10/2018,18
14/10/2018,17
15/10/2018,18
16/10/2018,20
17/10/2018,20
18/10/2018,21
19/10/2018,20
20/10/2018,18
21/10/2018,15
22/10/2018,15
23/10/2018,16
24/10/2018,14
25/10/2018,17
26/10/2018,19
27/10/2018,21
28/10/2018,19
29/10/2018,18
30/10/2018,13
31/10/2018,14
01/11/2018,15
02/11/2018,16
03/11/2018,18
04/11/2018,19
05/11/2018,16
06/11/2018,16
07/11/2018,15
08/11/2018,13
09/11/2018,13
10/11/2018,13
11/11/2018,13
12/11/2018,13
13/11/2018,12
14/11/2018,13
15/11/2018,13
16/11/2018,13
17/11/2018,11
18/11/2018,9
19/11/2018,8
20/11/2018,8
21/11/2018,9
22/11/2018,11
23/11/2018,12
24/11/2018,14
25/11/2018,12
26/11/2018,10
27/11/2018,10
28/11/2018,9
29/11/2018,8
30/11/2018,5
01/12/2018,9
02/12/2018,6
03/12/2018,11
04/12/2018,12
05/12/2018,7
06/12/2018,9
07/12/2018,8
08/12/2018,11
09/12/2018,9
10/12/2018,6
11/12/2018,4
12/12/2018,2
13/12/2018,6
14/12/2018,6
15/12/2018,4
16/12/2018,1
17/12/2018,5
18/12/2018,4
19/12/2018,3
20/12/2018,7
21/12/2018,8
22/12/2018,12
23/12/2018,12
24/12/2018,12
25/12/2018,7
26/12/2018,3
27/12/2018,5
28/12/2018,8
29/12/2018,6
30/12/2018,6
31/12/2018,4
01/01/2019,4
02/01/2019,6
03/01/2019,1
04/01/2019,1
05/01/2019,1
06/01/2019,1
07/01/2019,1
08/01/2019,1
09/01/2019,2
10/01/2019,3
11/01/2019,1
12/01/2019,0
13/01/2019,4
14/01/2019,10
15/01/2019,7
16/01/2019,8
17/01/2019,9
18/01/2019,9
19/01/2019,7
20/01/2019,6
21/01/2019,6
22/01/2019,5
23/01/2019,4
24/01/2019,6
25/01/2019,6
26/01/2019,4
27/01/2019,3
28/01/2019,8
29/01/2019,6
30/01/2019,2
31/01/2019,1
01/02/2019,10
02/02/2019,10
03/02/2019,9
04/02/2019,9
05/02/2019,9
06/02/2019,11
07/02/2019,7
08/02/2019,8
09/02/2019,6
10/02/2019,10
11/02/2019,11
12/02/2019,6
13/02/2019,7
14/02/2019,7
15/02/2019,9
16/02/2019,11
17/02/2019,7
18/02/2019,9
19/02/2019,9
20/02/2019,8
21/02/2019,8
22/02/2019,11
23/02/2019,8
24/02/2019,9
25/02/2019,13
26/02/2019,14
27/02/2019,11
28/02/2019,11
01/03/2019,11
02/03/2019,9
03/03/2019,11
04/03/2019,13
05/03/2019,13
06/03/2019,12
07/03/2019,15
08/03/2019,13
09/03/2019,10
10/03/2019,12
11/03/2019,13
12/03/2019,9
13/03/2019,7
14/03/2019,9
15/03/2019,13
16/03/2019,14
17/03/2019,14
18/03/2019,11
19/03/2019,9
20/03/2019,11
21/03/2019,13
22/03/2019,15
23/03/2019,17
24/03/2019,15
25/03/2019,13
26/03/2019,11
27/03/2019,12
28/03/2019,12
29/03/2019,13
30/03/2019,12
31/03/2019,13
01/04/2019,15
02/04/2019,14
03/04/2019,13
04/04/2019,12
